0.05 0.0
0.15000000000000002 0.0
0.25 0.0
0.35000000000000003 0.0
0.45 0.0
0.55 0.0
0.65 0.0
0.75 0.0
0.8500000000000001 0.0
0.9500000000000001 0.0
1.05 0.0
1.1500000000000001 0.0
1.25 0.0
1.35 0.0
1.4500000000000002 0.0
1.55 0.0
1.6500000000000001 0.0
1.75 0.0
1.85 0.0
1.9500000000000002 0.0
2.0500000000000003 0.0
2.15 0.0
2.25 0.0
2.35 1.4278626537300207e-5
2.45 0.014011747404215673
2.5500000000000003 0.4205461427821619
2.6500000000000004 1.9119555394354522
2.75 2.933948449190659
2.85 2.540848556025179
2.95 1.759597758955326
3.0500000000000003 1.2199026075057033
3.1500000000000004 0.9504277559226956
3.25 0.8387708366556629
3.35 0.8071405857474968
3.45 0.8131509797726273
3.5500000000000003 0.8374866250811939
3.6500000000000004 0.8721763323483385
3.75 0.9105248200171481
3.85 0.9511383678051887
3.95 0.9914992010387631
4.05 1.0296642027200111
4.15 1.0618383068826853
4.25 1.0859846506310618
4.3500000000000005 1.101286075940057
4.45 1.1052346386079934
4.55 1.1012123766898256
4.65 1.0867713807304946
4.75 1.0679306724269066
4.8500000000000005 1.044400100876473
4.95 1.0199421647206828
5.050000000000001 0.9947400478689684
5.15 0.971724728308729
5.25 0.9525290982121145
5.3500000000000005 0.9355938779379854
5.45 0.922276751506165
5.550000000000001 0.9123588091600723
5.65 0.9101335837311632
5.75 0.9157606871039896
5.8500000000000005 0.927450571720583
5.95 0.9438802302704792
6.050000000000001 0.9627502860541927
6.15 0.9830799636760991
6.25 1.0007617200918613
6.3500000000000005 1.0172056377225738
6.45 1.0306881549290172
6.550000000000001 1.0399315745888016
6.65 1.046127122367828
6.75 1.047637006837948
6.8500000000000005 1.046956863290638
6.95 1.041846369114073
7.050000000000001 1.0352324805131317
7.15 1.0272513166722383
7.25 1.0183277210334456
7.3500000000000005 1.0097079253326908
7.45 1.0019875665463887
7.550000000000001 0.9956719542393007
7.65 0.9904977046696213
7.75 0.9869222360823351
7.8500000000000005 0.98516332813546
7.95 0.9846842519200949
8.05 0.9856335863972456
8.15 0.9867986859305844
8.25 0.989288966498106
8.35 0.9922833119726604
8.450000000000001 0.9949255347559193
8.55 0.9978757633129326
8.65 0.9996737527850829
8.75 1.001153135690447
8.85 1.002032927285096
8.950000000000001 1.002892618579303
9.05 1.0030164049899297
9.15 1.0027900526690985
9.25 1.0021871118725494
9.35 1.0008581291320557
9.450000000000001 1.000134672766025
9.55 0.9996771929707788
9.65 0.9990175987740393
9.75 0.9991251101126156
9.850000000000001 0.9992825169891585
9.950000000000001 0.9993564286191085
10.05 0.9993013924512322

